BlueID,RedID,Blue_Elixir_Leaked,Red_Elixir_Leaked,Win
9LQGUYCCP,UPJC2YJJY,1.4,5.68,1
9LQGUYCCP,PQJRG2CCY,0.46,0.46,0
9LQGUYCCP,G8Q0RP28G,1.63,17.85,1
9LQGUYCCP,2QPL0RUCV,1.74,0.0,1
9LQGUYCCP,YCJ0GGPVU,5.62,5.55,1
9LQGUYCCP,G0UU9R00V,0.0,0.0,1
9LQGUYCCP,VYJ8V0RUL,0.0,2.95,0
9LQGUYCCP,VP2GJQV0,1.3,1.07,1
9LQGUYCCP,YUL2P0UQ2,0.0,4.36,1
9LQGUYCCP,GP8YGUR8V,5.42,2.28,1
9LQGUYCCP,8VYQJR2P,7.41,0.18,1
9LQGUYCCP,ULQCRJCGR,7.0,0.31,0
9LQGUYCCP,8JURPGVLQ,4.23,0.0,0
9LQGUYCCP,PRRRGJQLJ,7.24,5.24,0
9LQGUYCCP,9PGPYJ8,19.31,0.62,0
9LQGUYCCP,GGRR2Q9CY,4.41,5.06,0
9LQGUYCCP,2YGCUJLRL,1.41,2.03,1
9LQGUYCCP,8CYUJQCR,1.81,5.41,1
9LQGUYCCP,9QLV20L09,20.23,2.41,0
9LQGUYCCP,VRCPLGVYJ,3.41,1.67,0
9LQGUYCCP,8UPU9QGLP,13.2,9.73,1
9LQGUYCCP,CCGR9U2PL,11.13,0.63,0
9LQGUYCCP,829C09JL2,18.07,0.05,0
9LQGUYCCP,892VR0VRY,3.52,3.73,1
9LQGUYCCP,RPQ0RPUV8,0.22,3.83,1
9LQGUYCCP,8JRP9GU8L,6.41,1.82,1
9LQGUYCCP,GVJG0P0YY,5.75,16.56,1
9LQGUYCCP,2CLP9Q2UQ,28.49,1.89,0
9LQGUYCCP,PRJ9J9QLQ,2.67,0.98,0
9LQGUYCCP,289LV9YL0,3.9,0.13,1
9LQGUYCCP,88QC02V90,0.0,9.5,0
9LQGUYCCP,L8QL29QG0,0.0,19.37,0
9LQGUYCCP,QJQYRLJ0,0.0,10.19,0
9LQGUYCCP,YYY2UUR8L,0.0,26.66,0
9LQGUYCCP,V02LPP99C,0.0,1.18,1
9LQGUYCCP,89VYGUQR2,0.0,17.47,0
9LQGUYCCP,UJVUQLGQR,0.0,0.92,1
UJVUQLGQR,UGRY8RUCV,26.35,0.0,0
UJVUQLGQR,9PJYUJ92,3.42,0.0,0
UJVUQLGQR,LR9JLY9VU,4.02,0.38,1
UJVUQLGQR,9GU9Y8PV8,1.53,0.88,1
UJVUQLGQR,J08G2V2L8,2.12,5.57,0
UJVUQLGQR,292GGLUL9,0.0,0.0,0
UJVUQLGQR,P0PLP9RRJ,24.3,0.0,0
UJVUQLGQR,89J2U8R2P,8.32,0.0,0
UJVUQLGQR,8QRRYQJR9,7.82,0.0,1
UJVUQLGQR,2VL9YRGR8,8.22,2.38,0
UJVUQLGQR,Y9LU9PVJ2,0.0,0.0,1
UJVUQLGQR,JCYCPUPG,0.0,5.27,0
UJVUQLGQR,Y8JLVQQ92,11.93,0.93,1
UJVUQLGQR,Y2QQGLG,1.65,6.68,1
UJVUQLGQR,UUCU0L2,0.8,3.8,1
UJVUQLGQR,9YURUQCGJ,3.24,0.42,1
UJVUQLGQR,2J2PQPR8R,8.81,1.77,1
UJVUQLGQR,8J9U9PLPQ,2.41,2.06,1
UJVUQLGQR,VYV0Q9L9L,4.34,6.08,1
UJVUQLGQR,CQQ8JJU2,9.77,3.39,0
UJVUQLGQR,8JCUQ8JP,6.48,0.03,0
UJVUQLGQR,VQLQVY9PC,9.41,8.41,1
UJVUQLGQR,20LYJ8Y2U8,0.59,3.06,1
UJVUQLGQR,PVGGCUPYV,1.65,3.65,0
UJVUQLGQR,9ULYRVPP2,2.81,4.14,0
UJVUQLGQR,2VULP89Q0,4.94,0.46,0
UJVUQLGQR,LJJQPR9LJ,27.24,5.91,1
UJVUQLGQR,VLVVRCQC8,2.53,2.28,1
UJVUQLGQR,YLQLLU0L,18.7,11.93,0
UJVUQLGQR,UQVJV2CCP,2.74,0.0,1
UJVUQLGQR,V890LP00R,0.0,0.64,1
UJVUQLGQR,V8RCY020U,0.0,1.14,1
UJVUQLGQR,8YCU9PG8L,3.02,0.2,0
UJVUQLGQR,UQGUQVLCG,10.94,0.0,1
UJVUQLGQR,2RQ0G0JCP,0.0,0.56,1
UJVUQLGQR,GQ9UPU09,0.71,0.0,0
UJVUQLGQR,208GVQ0U8C,8.28,0.0,1
UJVUQLGQR,P0GUJ8RJ,0.49,0.0,0
P0GUJ8RJ,UJQURUPJR,19.41,10.41,0
P0GUJ8RJ,R9J9C0GC0,5.41,0.0,1
P0GUJ8RJ,9LLJYGJ0,3.38,2.78,1
P0GUJ8RJ,9U9VGY9CC,4.42,3.06,1
P0GUJ8RJ,UUYRL8P0P,2.41,4.35,1
P0GUJ8RJ,CQGQ9L8GV,0.5,1.89,0
P0GUJ8RJ,RY9LRG902,0.53,0.0,1
P0GUJ8RJ,YGYVRL0J9,0.0,0.41,1
P0GUJ8RJ,GRJU0V908,14.74,7.65,1
P0GUJ8RJ,88UCR000L,6.19,6.78,0
P0GUJ8RJ,9G0CPYQLL,0.81,0.0,1
P0GUJ8RJ,LQC2J8Y8C,1.6,1.03,1
P0GUJ8RJ,PL8VQCCRJ,4.87,0.93,0
P0GUJ8RJ,9ULQ0Q9,1.03,0.0,0
P0GUJ8RJ,8Q8G22UU,3.23,1.21,0
P0GUJ8RJ,PGQVYGLQQ,18.06,10.06,0
P0GUJ8RJ,PG8LPRGRY,3.28,2.1,0
P0GUJ8RJ,8298CLP08,1.38,0.0,0
P0GUJ8RJ,GYRL280U8,3.83,1.46,0
P0GUJ8RJ,80YJC9YG2,3.52,0.87,1
P0GUJ8RJ,RGRR9Y8Q,4.87,6.09,0
P0GUJ8RJ,9RJR2LGU0,0.74,7.42,0
P0GUJ8RJ,208QGVU9,2.7,1.89,1
P0GUJ8RJ,L99LJLVCP,7.66,8.6,1
P0GUJ8RJ,8VCQGRQLG,1.43,1.6,1
P0GUJ8RJ,8QR9LQJY,1.27,1.38,0
P0GUJ8RJ,LQG8QP2L,0.53,0.0,0
P0GUJ8RJ,PLQPV9RY,0.08,4.91,1
P0GUJ8RJ,8JJ0GCCR,0.82,4.56,0
P0GUJ8RJ,LQPC2GJ,6.31,7.14,0
P0GUJ8RJ,2LRYPY80G,0.0,7.25,0
P0GUJ8RJ,UV0LYC2YJ,0.0,1.85,1
UV0LYC2YJ,88QU0209Q,0.0,0.67,0
UV0LYC2YJ,VYRJ9GPRC,0.0,0.0,1
UV0LYC2YJ,VYRC89U9G,0.0,0.82,0
UV0LYC2YJ,PJGGUR8LY,0.0,5.41,0
UV0LYC2YJ,RJ9G0Y8PC,0.0,1.29,0
UV0LYC2YJ,VQYRVVRQQ,0.31,1.67,1
UV0LYC2YJ,VYRJUCLY0,0.14,2.53,1
UV0LYC2YJ,200G2YU0YY,0.13,6.74,1
UV0LYC2YJ,YUGU0YP0Y,0.12,4.74,1
UV0LYC2YJ,VQPGJY0L9,0.82,2.42,1
UV0LYC2YJ,VL2JYC8PU,22.6,2.6,0
UV0LYC2YJ,QV8Q02G9Y,1.24,0.0,0
UV0LYC2YJ,JYP2QV2P8,18.42,3.39,0
UV0LYC2YJ,VYJ88VPVV,0.0,13.41,1
UV0LYC2YJ,JL0LV8GQ2,0.0,0.66,1
UV0LYC2YJ,208YGLVVPG,0.3,0.0,1
UV0LYC2YJ,8Q2GQ8RCG,0.0,2.6,0
UV0LYC2YJ,P9UR9VY9,0.28,2.28,0
UV0LYC2YJ,VYRJR0JYG,0.0,2.27,1
UV0LYC2YJ,8R22LUPGG,0.59,0.0,1
UV0LYC2YJ,PL9LLL2JG,0.28,4.22,1
UV0LYC2YJ,20RQ92VQJ8,26.03,9.03,0
UV0LYC2YJ,8VCVVVRQU,0.0,0.4,0
UV0LYC2YJ,VUJ08V8JV,0.0,0.59,1
UV0LYC2YJ,GY0Q8VR82,0.0,1.13,0
UV0LYC2YJ,YGRJ2PG2J,0.64,7.09,0
UV0LYC2YJ,LRCPUJU2,29.81,5.81,0
UV0LYC2YJ,VYRUG0G99,0.21,5.42,1
UV0LYC2YJ,VQ088P20U,0.0,7.07,1
UV0LYC2YJ,VLVUCQ829,19.61,2.16,0
UV0LYC2YJ,VGCVGLJJV,4.51,0.0,1
UV0LYC2YJ,200UYC929V,11.7,0.0,1
UV0LYC2YJ,VR9PQCLQJ,11.95,0.0,1
VR9PQCLQJ,CG20V02YR,6.06,5.22,1
VR9PQCLQJ,Y00U9J8UP,1.64,1.64,1
VR9PQCLQJ,R0JRQJP29,2.23,0.39,0
VR9PQCLQJ,VU88UPYG2,2.8,0.11,0
VR9PQCLQJ,22YGRLQG,0.01,4.02,1
VR9PQCLQJ,8QUC2GU08,1.55,0.0,1
VR9PQCLQJ,YQQPV2J8Y,8.78,0.61,0
VR9PQCLQJ,9U09QQLQY,0.86,0.22,0
VR9PQCLQJ,UCP0PPVGL,1.0,0.24,1
VR9PQCLQJ,2PJQRR0QY,10.02,1.6,0
VR9PQCLQJ,C2UJ8YJGV,16.45,5.88,0
VR9PQCLQJ,82Q2VUYV8,12.73,2.73,0
VR9PQCLQJ,JGYP2UCL,16.18,0.0,0
VR9PQCLQJ,L2RYGGL0R,0.67,5.41,1
VR9PQCLQJ,2L8RUJ9Q9,1.15,0.0,1
VR9PQCLQJ,200GPLCG9Q,0.12,2.95,1
VR9PQCLQJ,Y2Y2QPCUL,1.6,21.66,1
VR9PQCLQJ,G9JQGJP8G,3.23,3.53,1
VR9PQCLQJ,JURVC020Y,1.23,3.61,1
VR9PQCLQJ,JC80JJJRC,0.08,8.82,1
VR9PQCLQJ,VLRJC92RV,11.5,0.55,0
VR9PQCLQJ,QPLC9YG2Q,0.22,3.58,1
VR9PQCLQJ,20Y8UPYQQR,0.17,2.43,0
VR9PQCLQJ,GVCVR0Y8L,2.34,5.98,1
VR9PQCLQJ,JQGUJPUQJ,0.11,0.0,0
VR9PQCLQJ,VYRUJUC88,0.12,1.4,1
VR9PQCLQJ,VRUUP9GJR,0.03,0.0,1
VR9PQCLQJ,VUCPVJUUY,17.06,0.46,0
VR9PQCLQJ,2LPY8CR9,16.18,5.18,0
VR9PQCLQJ,20VYLVQ2JL,1.39,0.75,1
VR9PQCLQJ,2JU8VYY0R,0.0,9.13,0
VR9PQCLQJ,RJGPGJC,0.0,1.11,1
VR9PQCLQJ,UP2JRVYY9,0.0,17.31,0
VR9PQCLQJ,QPL9QCPRU,0.0,11.01,0
VR9PQCLQJ,R2CJ2LCPV,0.0,4.01,0
VR9PQCLQJ,PJPQV0YQ,0.0,1.73,1
PJPQV0YQ,VLVGJQ8CG,1.64,1.53,1
PJPQV0YQ,929LCCC,0.69,6.42,0
PJPQV0YQ,VL802LP29,3.41,2.51,1
PJPQV0YQ,G0JCV2PLU,0.0,6.7,0
PJPQV0YQ,82JV0VRJ0,3.03,4.24,0
PJPQV0YQ,VLVU8LY0V,3.45,11.99,1
PJPQV0YQ,R28RJVYLC,0.85,9.31,0
PJPQV0YQ,VYRV8R2RC,1.31,1.46,1
PJPQV0YQ,GJ98RVPCJ,0.92,1.31,1
PJPQV0YQ,VLVVUR8UG,0.0,3.2,1
PJPQV0YQ,VQ02PVQVL,0.74,1.88,1
PJPQV0YQ,20RQ2UGVCQ,0.68,0.82,1
PJPQV0YQ,VYJ00RVCY,3.56,6.56,0
PJPQV0YQ,VL2VR0220,0.0,3.53,0
PJPQV0YQ,VUPUQ0P,4.02,9.5,0
PJPQV0YQ,VYRJVC8YQ,0.0,2.28,1
PJPQV0YQ,VQPJCLL9V,0.0,2.48,1
PJPQV0YQ,GRLGJGG,0.14,12.1,1
PJPQV0YQ,RCCC2P2CG,2.73,18.05,0
PJPQV0YQ,UUVUR0J8V,2.27,8.52,0
PJPQV0YQ,VLVGL92RG,0.92,1.07,1
PJPQV0YQ,VLVVCYP2C,0.51,5.46,1
PJPQV0YQ,CQQQY29GU,0.43,0.97,0
PJPQV0YQ,Q0R0J0GV,3.58,13.41,0
PJPQV0YQ,VL2UR9ULQ,2.02,4.56,1
PJPQV0YQ,8PRQ0QQYJ,8.22,10.91,0
PJPQV0YQ,VQYRYQ2LP,0.67,4.87,0
PJPQV0YQ,9YGC82G08,4.41,8.32,0
PJPQV0YQ,VLVRGLLRU,2.69,4.24,1
PJPQV0YQ,CUP0PJQY2,1.53,0.45,1
CUP0PJQY2,PPPCURLVC,5.2,2.08,0
CUP0PJQY2,20Y9089GGR,1.46,0.11,1
CUP0PJQY2,200G2QR90Q,0.0,0.0,1
CUP0PJQY2,U9CYVJ0RU,0.21,3.32,1
CUP0PJQY2,20LYVRQJPV,2.41,2.74,1
CUP0PJQY2,Q0CQ9QLQ8,0.01,0.53,0
CUP0PJQY2,VYRCUJQLL,0.0,0.78,0
CUP0PJQY2,20Y0VL8YQ,0.57,10.57,1
CUP0PJQY2,PQ2C9UGQ,0.0,1.68,0
CUP0PJQY2,YG89LPLPY,0.46,0.37,0
CUP0PJQY2,VYJ8QU8UG,0.08,2.1,1
CUP0PJQY2,VL2UQ9UGC,4.28,4.66,1
CUP0PJQY2,R0YQ88JGR,0.0,1.41,0
CUP0PJQY2,VL2JQL0PU,8.41,8.71,1
CUP0PJQY2,R8JPU9RQ0,0.0,0.89,0
CUP0PJQY2,V20VPPP0Y,0.0,0.14,0
CUP0PJQY2,VL8R2JPL0,0.0,1.81,1
CUP0PJQY2,2Q0PV8UY,8.53,0.71,0
CUP0PJQY2,GYPY98YV,0.0,2.41,0
CUP0PJQY2,C02GJL8YG,2.67,22.55,1
CUP0PJQY2,8G2LUR0GY,0.97,15.67,1
CUP0PJQY2,20CQCR90JY,0.0,0.0,1
CUP0PJQY2,208CJVV99L,5.39,6.52,0
CUP0PJQY2,PPGVV29V,3.93,16.67,0
CUP0PJQY2,P92JP20JU,3.41,9.41,1
CUP0PJQY2,9CUC2G8JQ,1.41,2.41,0
CUP0PJQY2,9G8PRLJJR,1.41,2.92,0
CUP0PJQY2,U0RG898,0.0,4.61,1
CUP0PJQY2,JUU9G2RQJ,0.0,9.79,1
CUP0PJQY2,PP2C8CU9,10.08,0.0,1
PP2C8CU9,VYQU22VUC,0.0,10.41,0
PP2C8CU9,YCUJC2YRG,0.0,1.11,1
PP2C8CU9,J9JVULPJP,4.24,2.88,0
PP2C8CU9,UYYLGQGLL,38.17,28.17,0
PP2C8CU9,V2RR9LV0G,6.18,9.18,1
PP2C8CU9,C80YQ89J9,11.99,23.99,1
PP2C8CU9,CUGRYUQ09,6.6,3.39,0
PP2C8CU9,V8QGQV9LU,0.21,6.29,1
PP2C8CU9,CJRGGVLR0,6.69,3.16,0
PP2C8CU9,9U2CGVQP,0.85,0.0,0
PP2C8CU9,PG8VJLJCU,13.75,0.0,0
PP2C8CU9,L0P89Q0Y,17.28,2.36,0
PP2C8CU9,R8URYVGGL,6.89,0.0,0
PP2C8CU9,LC298CVVV,9.67,0.02,0
PP2C8CU9,V09YQGL82,7.89,12.46,1
PP2C8CU9,GU02CJG90,19.53,6.43,0
PP2C8CU9,2QPY2G2JC,35.17,14.64,0
PP2C8CU9,8UL82VVRL,5.77,0.92,0
PP2C8CU9,8QG9J8LU,3.67,0.62,0
PP2C8CU9,YLQVGJLCL,8.31,0.02,0
PP2C8CU9,QVR00G0JQ,2.53,0.0,0
PP2C8CU9,2UL98PJY,10.02,4.17,0
PP2C8CU9,R2L2QUVQ,5.14,4.31,0
PP2C8CU9,VQQCJPGU9,3.03,5.0,1
PP2C8CU9,2G9P0YPPU,25.28,19.39,0
PP2C8CU9,9G8RLJ2L8,46.95,32.6,0
PP2C8CU9,ULUU888JY,14.06,3.38,0
PP2C8CU9,8VGQQVUGY,3.46,2.32,0
PP2C8CU9,UGJ0GJ9U0,5.91,10.49,0
PP2C8CU9,RRQ98YRUV,11.16,4.72,1
RRQ98YRUV,QYVLVPRGJ,1.21,0.0,0
RRQ98YRUV,VQ08YV08V,21.17,1.6,0
RRQ98YRUV,200G8UVP9R,7.41,0.96,1
RRQ98YRUV,JLJRY9YLJ,7.41,3.41,1
RRQ98YRUV,VYRCCLQYQ,1.32,6.49,1
RRQ98YRUV,2088PJGCLR,2.02,0.0,1
RRQ98YRUV,VQYL02Q8L,0.0,0.0,0
RRQ98YRUV,GG0JCLGYC,0.63,0.0,1
RRQ98YRUV,22JGPQ8LL,11.51,1.35,0
RRQ98YRUV,9YYV0PU09,0.66,2.03,0
RRQ98YRUV,2P92U90L,0.0,1.46,0
RRQ98YRUV,8UQYUV0G,0.96,0.51,1
RRQ98YRUV,YL82RPP98,9.66,0.47,0
RRQ98YRUV,PQVYJVRP0,5.46,1.59,1
RRQ98YRUV,V8JU9VGV,35.74,9.39,0
RRQ98YRUV,YVQCP200,19.22,5.66,0
YVQCP200,CR09U00YG,14.41,6.12,0
YVQCP200,VQLUPY0VG,0.49,3.03,1
YVQCP200,9JCVY8YR2,2.14,13.17,1
YVQCP200,20LL0282LV,2.31,3.16,1
YVQCP200,URGPYULJR,14.93,4.11,0
YVQCP200,VYRJP9G02,2.64,2.03,1
YVQCP200,V0QQGJ0RC,8.94,2.02,1
YVQCP200,VVR02VR8L,3.49,11.17,0
YVQCP200,QGGUG8L29,0.0,6.55,1
YVQCP200,UR9UG200U,15.56,1.49,0
YVQCP200,8LQQQLLY,0.53,0.53,1
YVQCP200,20VYRQ8J0L,2.33,0.0,1
YVQCP200,28VGQ9JR9,2.21,0.0,1
YVQCP200,2Y99VLRYJ,14.6,6.91,0
YVQCP200,29P0QPU8U,2.99,0.0,1
YVQCP200,UUGQJQYG0,1.18,3.28,0
YVQCP200,VYJ2YCY2C,5.39,5.07,1
YVQCP200,VYJ8LYYGC,0.12,2.16,1
YVQCP200,809QVCVJ2,0.77,7.78,1
YVQCP200,VQG9P9YVG,22.36,9.2,1
YVQCP200,29Q0QUQGY,15.22,1.0,0
YVQCP200,GJ290QLU9,3.92,0.02,1
YVQCP200,8PGYQ8JP9,2.61,1.29,0
YVQCP200,C28JJQL2C,4.15,3.34,1
YVQCP200,20CQVYYUG2,6.46,9.96,1
YVQCP200,LQ2GVGQQG,2.6,4.05,1
YVQCP200,VL2VQ82VQ,7.24,5.31,1
YVQCP200,20VYVUPQ2L,16.07,2.81,1
YVQCP200,VVPYVYUCQ,2.93,0.48,1
VVPYVYUCQ,UQ08Y0PQ8,3.45,9.8,0
VVPYVYUCQ,V0U8CVPL0,3.41,7.88,0
V0U8CVPL0,VYRV9CJ92,18.41,12.45,1
V0U8CVPL0,2CJLPPUJ2,10.12,0.31,0
V0U8CVPL0,UVQ2YU8GY,5.09,3.24,0
V0U8CVPL0,JQ0UJG0CU,2.28,3.61,0
V0U8CVPL0,VQYGGCY2C,17.27,2.45,1
V0U8CVPL0,20Y2UYYCC0,1.54,24.32,1
V0U8CVPL0,200G8GRRR2,3.16,1.41,1
V0U8CVPL0,LYV8VPV28,29.88,7.49,0
V0U8CVPL0,P9U8YRR9Y,8.41,3.54,0
V0U8CVPL0,VYRVPGY29,7.38,8.91,1
V0U8CVPL0,200R0CLQGV,3.13,8.02,1
V0U8CVPL0,VQ00QPJJU,9.14,3.88,1
V0U8CVPL0,VV008802C,2.68,5.43,1
V0U8CVPL0,200UPQJCJU,15.02,7.02,0
V0U8CVPL0,YGPJ8JV9L,0.0,0.02,0
V0U8CVPL0,VL2ULQCG0,4.03,12.41,0
V0U8CVPL0,VYRJUUJRG,28.33,13.83,1
V0U8CVPL0,200G90PQPR,21.66,2.0,0
V0U8CVPL0,VL80Y0P8L,7.41,0.78,1
V0U8CVPL0,PY9QR0Y0,17.68,0.21,0
V0U8CVPL0,URQR0VURR,19.27,0.82,0
V0U8CVPL0,VYRV0R2U2,7.82,1.83,0
V0U8CVPL0,VYRJCG2YU,8.07,5.41,1
V0U8CVPL0,VYRRJ9PJ8,7.23,5.04,0
V0U8CVPL0,20Y8QYGJY0,5.56,3.09,0
V0U8CVPL0,QLRCG0UCQ,8.67,3.99,0
V0U8CVPL0,UG82QRLC,16.82,0.36,0
UG82QRLC,UG8J9809R,2.38,3.77,1
UG82QRLC,G8ULJGGL2,17.31,5.09,0
UG82QRLC,UU0QYJG2,0.41,3.75,0
UG82QRLC,80Q8CJCQ2,0.87,2.87,0
UG82QRLC,V92URJU,0.21,1.71,0
UG82QRLC,JPQQ8J9JL,0.1,3.95,1
UG82QRLC,YVULJU8U9,3.49,0.96,1
UG82QRLC,V9CJRP9PU,0.09,20.35,1
UG82QRLC,CU0LJ98C0,2.7,9.41,1
UG82QRLC,GULVVPRCL,0.0,2.52,0
UG82QRLC,8PQG0GL0,0.39,6.06,1
UG82QRLC,U29YRLRCR,9.15,7.24,1
UG82QRLC,298URVJ0V,0.0,8.76,0
UG82QRLC,UC9J2YRJ9,0.0,1.24,1
UG82QRLC,UUL92CY9P,0.0,1.74,0
UG82QRLC,UCLYRLUUC,0.08,2.97,0
UG82QRLC,VPP80C808,0.02,0.66,1
UG82QRLC,20Y8LR9G0L,0.18,5.41,1
UG82QRLC,VL2CCJG8Q,0.1,7.85,0
UG82QRLC,G9VCV9CY0,2.7,11.7,1
UG82QRLC,20VYCPP88R,0.0,3.99,1
UG82QRLC,V99PP8RJ,0.88,0.15,0
UG82QRLC,2RCGR282R,0.0,0.37,0
UG82QRLC,UVCQGPJC2,1.2,4.2,0
UG82QRLC,VYRCJ9Y0V,0.0,5.39,1
UG82QRLC,V20GV90RV,0.07,2.23,0
UG82QRLC,C8VPG08P2,0.0,0.72,0
UG82QRLC,PVCUUUCGU,0.0,4.41,1
UG82QRLC,PR0QCJQPU,0.0,4.41,0
UG82QRLC,LL9JLRPVG,0.0,8.15,0
UG82QRLC,R9G0RPPR,0.0,5.74,0
UG82QRLC,U0Q8G8QPY,0.0,1.78,1
UG82QRLC,2P0QG8LLL,1.15,0.0,0
UG82QRLC,PR0GRV8PL,9.98,0.0,1
PR0GRV8PL,JU8YLYVYV,2.21,3.37,0
PR0GRV8PL,U8UPVL98L,2.31,7.17,0
PR0GRV8PL,UGJP098LJ,3.1,4.81,1
PR0GRV8PL,VLY00LQPR,2.53,3.91,0
PR0GRV8PL,Y9Q29YJGC,1.81,3.09,0
PR0GRV8PL,92L22CU0P,2.64,5.03,0
PR0GRV8PL,2J8LGY2G9,2.46,5.91,0
PR0GRV8PL,VLU8GULV9,3.22,4.23,1
PR0GRV8PL,828UU29VL,1.56,0.0,0
PR0GRV8PL,CRGY0YL29,1.6,2.21,0
PR0GRV8PL,2G8CJRQJC,0.68,0.0,0
PR0GRV8PL,J9YJJV82,10.39,0.0,1
PR0GRV8PL,2YCYRGLRR,0.4,0.0,0
PR0GRV8PL,YV29QGPRP,14.05,0.0,1
PR0GRV8PL,URV8URU9Y,0.8,0.0,0
PR0GRV8PL,VVCYP2GQG,17.84,0.0,1
PR0GRV8PL,808GVRLV0,0.85,3.96,0
PR0GRV8PL,C09CCVURP,0.74,2.2,0
PR0GRV8PL,P9V9CJPUJ,0.0,1.38,0
PR0GRV8PL,QG8Q2GJC,1.76,3.73,0
PR0GRV8PL,VJJ2YUGVR,5.54,1.37,0
PR0GRV8PL,2PQUCV8PC,0.05,3.41,0
PR0GRV8PL,VYLLCU80J,0.64,11.31,0
PR0GRV8PL,9GQJQ2VJG,0.65,0.01,0
PR0GRV8PL,898C2P80J,3.13,3.19,1
PR0GRV8PL,UJCJP829Q,0.38,1.24,0
PR0GRV8PL,YLVULJQGY,4.98,0.0,1
PR0GRV8PL,VJRQCCU0U,0.49,1.31,1
PR0GRV8PL,89CL22L98,0.24,1.45,0
PR0GRV8PL,9YLLYVJCJ,1.88,5.08,0
PR0GRV8PL,PCC8L09R,0.0,0.6,0
PR0GRV8PL,2GG2LQGV2,0.03,1.6,0
PR0GRV8PL,RVJU8RV2L,1.18,5.47,1
PR0GRV8PL,JVRCR2RCG,0.0,0.45,1
PR0GRV8PL,YYPGG0P8P,0.0,0.0,0
PR0GRV8PL,UUJL2LUVC,3.39,0.53,0
PR0GRV8PL,JVUR9UQR8,0.0,0.31,0
PR0GRV8PL,C9YULUY89,2.45,2.03,1
PR0GRV8PL,JJ8UPLGGP,0.34,4.84,0
PR0GRV8PL,VJCPJQYQ2,0.14,5.78,0
VJCPJQYQ2,UCYULV088,7.78,3.81,1
VJCPJQYQ2,9U8CYU9U9,7.85,3.88,0
VJCPJQYQ2,VV9LCJLP9,6.02,2.41,1
VJCPJQYQ2,8892GUYJQ,13.75,0.0,0
VJCPJQYQ2,PY2YPLPU,16.64,24.32,0
VJCPJQYQ2,UQ9UC9YUQ,65.41,50.41,0
VJCPJQYQ2,GR2RCYRQ8,1.81,3.84,0
VJCPJQYQ2,9CJLCY2P,20.0,7.0,0
VJCPJQYQ2,U8RPYVJ08,2.41,5.41,1
VJCPJQYQ2,QYGL8RLPP,25.1,0.57,0
VJCPJQYQ2,20LUL8LUYQ,3.21,1.82,1
VJCPJQYQ2,9U8LG08P0,8.6,0.05,0
VJCPJQYQ2,VC2229RQP,5.05,5.02,1
VJCPJQYQ2,9P8CR82V,3.41,3.41,1
VJCPJQYQ2,909U2CQQC,9.2,0.7,1
VJCPJQYQ2,UCVJQPPY2,2.95,12.41,1
VJCPJQYQ2,CCG0VJ9Y8,2.07,5.89,1
VJCPJQYQ2,LJ9UL9RGC,3.96,3.78,1
VJCPJQYQ2,CQ08V98YY,0.64,2.45,0
VJCPJQYQ2,YPURRV929,0.29,8.3,1
VJCPJQYQ2,RU9L802J,6.31,9.41,1
VJCPJQYQ2,UU9C8LLUL,15.65,0.0,0
VJCPJQYQ2,UC0Q2G9Q2,2.85,16.77,1
VJCPJQYQ2,V8YJJ9Q02,2.85,7.85,1
VJCPJQYQ2,C0P02U2JG,1.45,1.78,0
VJCPJQYQ2,8P8V8RUGJ,6.35,0.73,0
VJCPJQYQ2,GRL2CYV9,2.6,5.1,1
VJCPJQYQ2,9LG9CVGY2,2.74,1.17,1
VJCPJQYQ2,RVGQCJYUP,4.0,4.18,1
VJCPJQYQ2,PJQUPYUVL,6.59,6.41,1
PJQUPYUVL,UCUJ2JPRG,6.36,5.81,1
PJQUPYUVL,PYQRPRRQ8,0.0,24.57,1
PJQUPYUVL,QVQPV88JU,5.06,5.17,1
PJQUPYUVL,V02CYYP99,14.1,1.15,0
PJQUPYUVL,RV8Q9089V,14.03,3.18,0
PJQUPYUVL,VYJC20YRU,0.03,3.67,1
PJQUPYUVL,200G8RPY2R,0.14,4.88,1
PJQUPYUVL,20LL0Y0RQV,2.21,6.77,1
PJQUPYUVL,V02JPCLQ2,0.26,2.43,0
PJQUPYUVL,20RVV99PR,10.1,14.58,0
PJQUPYUVL,VYRJQ2RR0,4.16,5.86,1
PJQUPYUVL,VYJ2P9GCR,3.77,9.41,1
PJQUPYUVL,VJQ8P2URQ,2.49,0.72,0
PJQUPYUVL,V8YUVPQYV,4.33,2.1,1
PJQUPYUVL,JGYYJGY9P,4.34,1.12,0
PJQUPYUVL,LV09VJ2P8,3.99,7.58,0
PJQUPYUVL,UCQ2QG8LY,3.73,10.73,0
PJQUPYUVL,JC0U88GGJ,11.31,0.95,1
PJQUPYUVL,CCRY0URQU,0.49,1.09,0
PJQUPYUVL,200YGLCPRG,0.14,0.08,1
PJQUPYUVL,GCUV8VCQ2,0.99,6.13,0
PJQUPYUVL,Y0Q9CL8PV,3.07,10.07,0
PJQUPYUVL,JP8LPLQQG,1.53,1.84,0
PJQUPYUVL,2002Q8C0V8,0.87,1.66,0
PJQUPYUVL,UPGR8G909,0.0,0.46,0
PJQUPYUVL,UCCJ880J0,2.34,5.18,0
PJQUPYUVL,20LYVQY0GC,4.78,7.63,1
